Destination,Destino,Origin,Origen,Sex,Sexo,Year,Value
Costa Rica,Costa Rica,Montserrat,Montserrat,Both sexes combined,Ambos sexos combinados,2000,3
Costa Rica,Costa Rica,Morocco,Marruecos,Both sexes combined,Ambos sexos combinados,2000,3
Costa Rica,Costa Rica,Mozambique,Mozambique,Both sexes combined,Ambos sexos combinados,2000,3
Costa Rica,Costa Rica,Oman,Omán,Both sexes combined,Ambos sexos combinados,2000,2
Costa Rica,Costa Rica,Nepal,Nepal,Both sexes combined,Ambos sexos combinados,2000,6
Costa Rica,Costa Rica,Netherlands,Países Bajos,Both sexes combined,Ambos sexos combinados,2000,448
Costa Rica,Costa Rica,Aruba,Aruba,Both sexes combined,Ambos sexos combinados,2000,25
Costa Rica,Costa Rica,New Zealand,Nueva Zelandia,Both sexes combined,Ambos sexos combinados,2000,13
Costa Rica,Costa Rica,Nicaragua,Nicaragua,Both sexes combined,Ambos sexos combinados,2000,230085
Costa Rica,Costa Rica,Nigeria,Nigeria,Both sexes combined,Ambos sexos combinados,2000,2
Costa Rica,Costa Rica,Norway,Noruega,Both sexes combined,Ambos sexos combinados,2000,58
Costa Rica,Costa Rica,Pakistan,Pakistán,Both sexes combined,Ambos sexos combinados,2000,7
Costa Rica,Costa Rica,Panama,Panamá,Both sexes combined,Ambos sexos combinados,2000,10438
Costa Rica,Costa Rica,Paraguay,Paraguay,Both sexes combined,Ambos sexos combinados,2000,63
Costa Rica,Costa Rica,Peru,Perú,Both sexes combined,Ambos sexos combinados,2000,2887
Costa Rica,Costa Rica,Philippines,Filipinas,Both sexes combined,Ambos sexos combinados,2000,106
Costa Rica,Costa Rica,Poland,Polonia,Both sexes combined,Ambos sexos combinados,2000,231
Costa Rica,Costa Rica,Portugal,Portugal,Both sexes combined,Ambos sexos combinados,2000,59
Costa Rica,Costa Rica,Puerto Rico,Puerto Rico,Both sexes combined,Ambos sexos combinados,2000,272
Costa Rica,Costa Rica,Qatar,Qatar,Both sexes combined,Ambos sexos combinados,2000,2
Costa Rica,Costa Rica,Romania,Rumania,Both sexes combined,Ambos sexos combinados,2000,76
Costa Rica,Costa Rica,Russian Federation,Federación de Rusia,Both sexes combined,Ambos sexos combinados,2000,457
Costa Rica,Costa Rica,Rwanda,Rwanda,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Saint Kitts and Nevis,Saint Kitts y Nevis,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Saint Lucia,Santa Lucía,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Saint Pierre and Miquelon,San Pedro y Miquelón,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Saint Vincent and the Grenadines,San Vicente y las Granadinas,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Saudi Arabia,Arabia Saudita,Both sexes combined,Ambos sexos combinados,2000,10
Costa Rica,Costa Rica,Senegal,Senegal,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Singapore,Singapur,Both sexes combined,Ambos sexos combinados,2000,6
Costa Rica,Costa Rica,Slovakia,Eslovaquia,Both sexes combined,Ambos sexos combinados,2000,17
Costa Rica,Costa Rica,Viet Nam,Viet Nam,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Somalia,Somalia,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,South Africa,Sudáfrica,Both sexes combined,Ambos sexos combinados,2000,44
Costa Rica,Costa Rica,Zimbabwe,Zimbabwe,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Spain,España,Both sexes combined,Ambos sexos combinados,2000,1650
Costa Rica,Costa Rica,Sudan,Sudán,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Suriname,Suriname,Both sexes combined,Ambos sexos combinados,2000,15
Costa Rica,Costa Rica,Eswatini,Eswatini,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Sweden,Suecia,Both sexes combined,Ambos sexos combinados,2000,104
Costa Rica,Costa Rica,Switzerland,Suiza,Both sexes combined,Ambos sexos combinados,2000,512
Costa Rica,Costa Rica,Syrian Arab Republic,República Árabe Siria,Both sexes combined,Ambos sexos combinados,2000,8
Costa Rica,Costa Rica,Thailand,Tailandia,Both sexes combined,Ambos sexos combinados,2000,5
Costa Rica,Costa Rica,Trinidad and Tobago,Trinidad y Tabago,Both sexes combined,Ambos sexos combinados,2000,27
Costa Rica,Costa Rica,Tunisia,Túnez,Both sexes combined,Ambos sexos combinados,2000,3
Costa Rica,Costa Rica,Turkey,Turquía,Both sexes combined,Ambos sexos combinados,2000,6
Costa Rica,Costa Rica,Uganda,Uganda,Both sexes combined,Ambos sexos combinados,2000,7
Costa Rica,Costa Rica,Ukraine,Ucrania,Both sexes combined,Ambos sexos combinados,2000,119
Costa Rica,Costa Rica,North Macedonia,Macedonia del Norte,Both sexes combined,Ambos sexos combinados,2000,20
Costa Rica,Costa Rica,Egypt,Egipto,Both sexes combined,Ambos sexos combinados,2000,8
Costa Rica,Costa Rica,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,Both sexes combined,Ambos sexos combinados,2000,397
Costa Rica,Costa Rica,Channel Islands,Islas del Canal,Both sexes combined,Ambos sexos combinados,2000,85
Costa Rica,Costa Rica,United Republic of Tanzania,República Unida de Tanzanía (la),Both sexes combined,Ambos sexos combinados,2000,3
Costa Rica,Costa Rica,United States of America,Estados Unidos de América,Both sexes combined,Ambos sexos combinados,2000,9667
Costa Rica,Costa Rica,United States Virgin Islands,Islas Vírgenes Estadounidenses,Both sexes combined,Ambos sexos combinados,2000,5
Costa Rica,Costa Rica,Uruguay,Uruguay,Both sexes combined,Ambos sexos combinados,2000,239
Costa Rica,Costa Rica,Uzbekistan,Uzbekistán,Both sexes combined,Ambos sexos combinados,2000,1
Costa Rica,Costa Rica,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),Both sexes combined,Ambos sexos combinados,2000,1054
Costa Rica,Costa Rica,Other,Otros,Both sexes combined,Ambos sexos combinados,2000,10610
El Salvador,El Salvador,Argentina,Argentina,Both sexes combined,Ambos sexos combinados,2000,166
El Salvador,El Salvador,Australia,Australia,Both sexes combined,Ambos sexos combinados,2000,21
El Salvador,El Salvador,Austria,Austria,Both sexes combined,Ambos sexos combinados,2000,10
El Salvador,El Salvador,Bangladesh,Bangladesh,Both sexes combined,Ambos sexos combinados,2000,6
El Salvador,El Salvador,Barbados,Barbados,Both sexes combined,Ambos sexos combinados,2000,35
El Salvador,El Salvador,Belgium,Bélgica,Both sexes combined,Ambos sexos combinados,2000,49
El Salvador,El Salvador,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),Both sexes combined,Ambos sexos combinados,2000,44
El Salvador,El Salvador,Brazil,Brasil,Both sexes combined,Ambos sexos combinados,2000,198
El Salvador,El Salvador,Belize,Belice,Both sexes combined,Ambos sexos combinados,2000,218
El Salvador,El Salvador,Canada,Canadá,Both sexes combined,Ambos sexos combinados,2000,249
El Salvador,El Salvador,Chile,Chile,Both sexes combined,Ambos sexos combinados,2000,207
El Salvador,El Salvador,China,China,Both sexes combined,Ambos sexos combinados,2000,187
El Salvador,El Salvador,Colombia,Colombia,Both sexes combined,Ambos sexos combinados,2000,363
El Salvador,El Salvador,Costa Rica,Costa Rica,Both sexes combined,Ambos sexos combinados,2000,818
El Salvador,El Salvador,Cuba,Cuba,Both sexes combined,Ambos sexos combinados,2000,80
El Salvador,El Salvador,Dominican Republic,República Dominicana,Both sexes combined,Ambos sexos combinados,2000,43
El Salvador,El Salvador,Ecuador,Ecuador (el),Both sexes combined,Ambos sexos combinados,2000,97
El Salvador,El Salvador,France,Francia,Both sexes combined,Ambos sexos combinados,2000,150
El Salvador,El Salvador,State of Palestine,Estado de Palestina,Both sexes combined,Ambos sexos combinados,2000,41
El Salvador,El Salvador,Germany,Alemania,Both sexes combined,Ambos sexos combinados,2000,229
El Salvador,El Salvador,Guatemala,Guatemala,Both sexes combined,Ambos sexos combinados,2000,6212
El Salvador,El Salvador,Honduras,Honduras,Both sexes combined,Ambos sexos combinados,2000,9525
El Salvador,El Salvador,"China, Hong Kong SAR","China, RAE de Hong Kong",Both sexes combined,Ambos sexos combinados,2000,7
El Salvador,El Salvador,India,India,Both sexes combined,Ambos sexos combinados,2000,10
El Salvador,El Salvador,Iran (Islamic Republic of),Irán (República Islámica del),Both sexes combined,Ambos sexos combinados,2000,14
El Salvador,El Salvador,Ireland,Irlanda,Both sexes combined,Ambos sexos combinados,2000,12
El Salvador,El Salvador,Israel,Israel,Both sexes combined,Ambos sexos combinados,2000,68
El Salvador,El Salvador,Italy,Italia,Both sexes combined,Ambos sexos combinados,2000,233
El Salvador,El Salvador,Jamaica,Jamaica,Both sexes combined,Ambos sexos combinados,2000,9
El Salvador,El Salvador,Japan,Japón,Both sexes combined,Ambos sexos combinados,2000,35
El Salvador,El Salvador,Republic of Korea,República de Corea,Both sexes combined,Ambos sexos combinados,2000,114
El Salvador,El Salvador,Mexico,México,Both sexes combined,Ambos sexos combinados,2000,1438
El Salvador,El Salvador,Netherlands,Países Bajos,Both sexes combined,Ambos sexos combinados,2000,35
El Salvador,El Salvador,Nicaragua,Nicaragua,Both sexes combined,Ambos sexos combinados,2000,4545
El Salvador,El Salvador,Panama,Panamá,Both sexes combined,Ambos sexos combinados,2000,354
El Salvador,El Salvador,Paraguay,Paraguay,Both sexes combined,Ambos sexos combinados,2000,15
El Salvador,El Salvador,Peru,Perú,Both sexes combined,Ambos sexos combinados,2000,172
El Salvador,El Salvador,Philippines,Filipinas,Both sexes combined,Ambos sexos combinados,2000,17
El Salvador,El Salvador,Portugal,Portugal,Both sexes combined,Ambos sexos combinados,2000,11
El Salvador,El Salvador,Puerto Rico,Puerto Rico,Both sexes combined,Ambos sexos combinados,2000,58
El Salvador,El Salvador,Russian Federation,Federación de Rusia,Both sexes combined,Ambos sexos combinados,2000,16
El Salvador,El Salvador,Spain,España,Both sexes combined,Ambos sexos combinados,2000,473
El Salvador,El Salvador,Sweden,Suecia,Both sexes combined,Ambos sexos combinados,2000,25
El Salvador,El Salvador,Switzerland,Suiza,Both sexes combined,Ambos sexos combinados,2000,51
El Salvador,El Salvador,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,Both sexes combined,Ambos sexos combinados,2000,77
El Salvador,El Salvador,United States of America,Estados Unidos de América,Both sexes combined,Ambos sexos combinados,2000,4603
El Salvador,El Salvador,Uruguay,Uruguay,Both sexes combined,Ambos sexos combinados,2000,67
El Salvador,El Salvador,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),Both sexes combined,Ambos sexos combinados,2000,179
El Salvador,El Salvador,Other,Otros,Both sexes combined,Ambos sexos combinados,2000,127
Honduras,Honduras,Argentina,Argentina,Both sexes combined,Ambos sexos combinados,2000,142
Honduras,Honduras,Belgium,Bélgica,Both sexes combined,Ambos sexos combinados,2000,19
Honduras,Honduras,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),Both sexes combined,Ambos sexos combinados,2000,110
Honduras,Honduras,Brazil,Brasil,Both sexes combined,Ambos sexos combinados,2000,176
Honduras,Honduras,Belize,Belice,Both sexes combined,Ambos sexos combinados,2000,271
Honduras,Honduras,Canada,Canadá,Both sexes combined,Ambos sexos combinados,2000,259
Honduras,Honduras,Cayman Islands,Islas Caimán,Both sexes combined,Ambos sexos combinados,2000,67
Honduras,Honduras,Chile,Chile,Both sexes combined,Ambos sexos combinados,2000,230
Honduras,Honduras,China,China,Both sexes combined,Ambos sexos combinados,2000,443
Honduras,Honduras,Colombia,Colombia,Both sexes combined,Ambos sexos combinados,2000,644
Honduras,Honduras,Costa Rica,Costa Rica,Both sexes combined,Ambos sexos combinados,2000,639
Honduras,Honduras,Cuba,Cuba,Both sexes combined,Ambos sexos combinados,2000,455
Honduras,Honduras,Dominican Republic,República Dominicana,Both sexes combined,Ambos sexos combinados,2000,101
Honduras,Honduras,Ecuador,Ecuador (el),Both sexes combined,Ambos sexos combinados,2000,342
Honduras,Honduras,El Salvador,El Salvador,Both sexes combined,Ambos sexos combinados,2000,6574
Honduras,Honduras,France,Francia,Both sexes combined,Ambos sexos combinados,2000,107
Honduras,Honduras,State of Palestine,Estado de Palestina,Both sexes combined,Ambos sexos combinados,2000,114
Honduras,Honduras,Germany,Alemania,Both sexes combined,Ambos sexos combinados,2000,218
Honduras,Honduras,Guatemala,Guatemala,Both sexes combined,Ambos sexos combinados,2000,3421
Honduras,Honduras,Haiti,Haití,Both sexes combined,Ambos sexos combinados,2000,33
Honduras,Honduras,Israel,Israel,Both sexes combined,Ambos sexos combinados,2000,67
Honduras,Honduras,Italy,Italia,Both sexes combined,Ambos sexos combinados,2000,194
Honduras,Honduras,Jamaica,Jamaica,Both sexes combined,Ambos sexos combinados,2000,20
Honduras,Honduras,Japan,Japón,Both sexes combined,Ambos sexos combinados,2000,103
Honduras,Honduras,Jordan,Jordania,Both sexes combined,Ambos sexos combinados,2000,30
Honduras,Honduras,Dem. People's Republic of Korea,República Popular Democrática de Corea,Both sexes combined,Ambos sexos combinados,2000,47
Honduras,Honduras,Republic of Korea,República de Corea,Both sexes combined,Ambos sexos combinados,2000,52
Honduras,Honduras,Mexico,México,Both sexes combined,Ambos sexos combinados,2000,1164
Honduras,Honduras,Netherlands,Países Bajos,Both sexes combined,Ambos sexos combinados,2000,68
Honduras,Honduras,Nicaragua,Nicaragua,Both sexes combined,Ambos sexos combinados,2000,5768
Honduras,Honduras,Panama,Panamá,Both sexes combined,Ambos sexos combinados,2000,296
Honduras,Honduras,Paraguay,Paraguay,Both sexes combined,Ambos sexos combinados,2000,26
Honduras,Honduras,Peru,Perú,Both sexes combined,Ambos sexos combinados,2000,285
Honduras,Honduras,Puerto Rico,Puerto Rico,Both sexes combined,Ambos sexos combinados,2000,96
Honduras,Honduras,Russian Federation,Federación de Rusia,Both sexes combined,Ambos sexos combinados,2000,19
Honduras,Honduras,Spain,España,Both sexes combined,Ambos sexos combinados,2000,391
Honduras,Honduras,Sweden,Suecia,Both sexes combined,Ambos sexos combinados,2000,23
Honduras,Honduras,Switzerland,Suiza,Both sexes combined,Ambos sexos combinados,2000,46
Honduras,Honduras,United Kingdom,Reino Unido de Gran Bretaña e Irlanda del Norte,Both sexes combined,Ambos sexos combinados,2000,76
Honduras,Honduras,United States of America,Estados Unidos de América,Both sexes combined,Ambos sexos combinados,2000,5061
Honduras,Honduras,Uruguay,Uruguay,Both sexes combined,Ambos sexos combinados,2000,50
Honduras,Honduras,Venezuela (Bolivarian Republic of),Venezuela (República Bolivariana de),Both sexes combined,Ambos sexos combinados,2000,73
Honduras,Honduras,Other,Otros,Both sexes combined,Ambos sexos combinados,2000,141
Mexico,México,Algeria,Argelia,Both sexes combined,Ambos sexos combinados,2000,131
Mexico,México,Angola,Angola,Both sexes combined,Ambos sexos combinados,2000,49
Mexico,México,Argentina,Argentina,Both sexes combined,Ambos sexos combinados,2000,6625
Mexico,México,Australia,Australia,Both sexes combined,Ambos sexos combinados,2000,408
Mexico,México,Austria,Austria,Both sexes combined,Ambos sexos combinados,2000,735
Mexico,México,Bangladesh,Bangladesh,Both sexes combined,Ambos sexos combinados,2000,15
Mexico,México,Armenia,Armenia,Both sexes combined,Ambos sexos combinados,2000,75
Mexico,México,Belgium,Bélgica,Both sexes combined,Ambos sexos combinados,2000,1083
Mexico,México,Bolivia (Plurinational State of),Bolivia (Estado Plurinacional de),Both sexes combined,Ambos sexos combinados,2000,2007
Mexico,México,Brazil,Brasil,Both sexes combined,Ambos sexos combinados,2000,3391
Mexico,México,Belize,Belice,Both sexes combined,Ambos sexos combinados,2000,1597
Mexico,México,Bulgaria,Bulgaria,Both sexes combined,Ambos sexos combinados,2000,322
Mexico,México,Cameroon,Camerún,Both sexes combined,Ambos sexos combinados,2000,6
Mexico,México,Canada,Canadá,Both sexes combined,Ambos sexos combinados,2000,7245
Mexico,México,Chile,Chile,Both sexes combined,Ambos sexos combinados,2000,5685
Mexico,México,China,China,Both sexes combined,Ambos sexos combinados,2000,2665
Mexico,México,Colombia,Colombia,Both sexes combined,Ambos sexos combinados,2000,6639
Mexico,México,Democratic Republic of the Congo,República Democrática del Congo,Both sexes combined,Ambos sexos combinados,2000,15
Mexico,México,Costa Rica,Costa Rica,Both sexes combined,Ambos sexos combinados,2000,3166
Mexico,México,Croatia,Croacia,Both sexes combined,Ambos sexos combinados,2000,82
